"video_id","channel_title","channel_id","video_publish_date","video_title","video_description","video_category","video_view_count","video_comment_count","video_like_count","video_dislike_count","video_tags"
"1fiAiUqYOck","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-07-07,"""Hay intereses en que el señor Villaverde no salga de la cárcel"", señala abogado del empresario","Julio Rodríguez, abogado de Zamir Villaverde, habló sobre el allanamiento de los inmuebles del empresario y la información que tendría contra el gobierno de Pedro Castillo.

00:00 Inmuebles de Zamir Villaverde
03:12 Pedido de colaboración eficaz
07:40 Juan Silva
09:00 Secuestro de periodistas
13:25 Allanamiento de propiedades
15:20 Villaverde en prisión
17:50 Fiscalía
19:40 Teléfono del hijo de Pedro Castillo

#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",53697,184,578,NA,"RPP|RPP Noticias|Noticias Peru|Perú|puente tarata|zamir villaverde|abogado zamir villaverde|allanamiento viviendas zamir villaverde|fiscal|colaborador eficaz|colaborador villaverde|colaborcion eficaz zamir villaverde|pedro castillo|jne|jurado nacional de elecciones|eleccion pedro castillo|karelim lopez|bruno pacheco|juan silva|secuestro de periodistas|ronderos en cajamarca"
"yXugZm1BzGk","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-07-08,"REINFECCIÓN POR COVID-19: ¿aumenta probabilidad de nuevos problemas de salud?","Ante la cuarta ola del coronavirus en el país, muchas personas han relajado las medidas sanitarias de prevención, lo que ha causado que vuelvan a contagiarse y sufrir de los estragos de la enfermedad. Roger Araujo, médico infectólogo del INS – MINSA, nos brinda más detalles

 #RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",35906,172,459,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|Noticias del Perú|coronavirus en Perú|cuarta ola|coronavirus|medidas sanitarias|prevención|contagiarse|enfermedad|Roger Araujo|médico infectólogo|INS – MINSA"
"QF2tvyzhSj0","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-07-09,"Penalización de menores de edad: “solo podría aceptarse por delitos comunes”","El ministro de Justicia, Félix Chero, anunció que su sector presentará un proyecto de ley al Congreso que pretende que menores desde los 16 años tengan responsabilidad penal y, por ende, puedan ser sancionados con prisión efectiva. 
#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",700,2,3,NA,"RPP|RPP Noticias|Noticias Peru|Perú|ministro de Justicia|Félix Chero|menores de edad|condena|justicia|juzgar a menores de edad|resocializacion|julio espinoza|felix chero|filtracion de informacion"
"tiosGQChHl4","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-07-11,"CUARTA OLA de COVID-19: ¿habrán limitaciones durante Fiestas Patrias?","Alexis Holguín, director de intervenciones estratégicas en salud pública del MINSA, habló sobre la cuarta ola de COVID-19, el aumento de contagios en varias regiones, y la necesidad de la vacuna.

00:00 Vacunación contra COVID-19
03:45 Aumento de contagios
06:50 Restricciones en celebraciones

#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",6953,31,78,NA,"RPP|RPP Noticias|Noticias Peru|Perú|cuarta ola peru|minsa|ministerio de salud|cuarta ola covid 19|contagios en peru|contagios en lima|tercera dosis de refuerzo|tercera dosis astrazeneca|tercera dosis pfizer|tercera dosis peru|cuarta dosis de pfizer|cuarta dosis vacuna covid"
"LaHHkIqNnuk","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-07-11,"COVID-19 en Perú: ""Hay una falsa sensación de seguridad"", explica Hernando Cevallos","El doctor Hernando Cevallos, exministro de Salud, reflexionó sobre las restricciones ante el aumento de contagios por COVID-19 en Perú.

00:00 Restricciones por COVID-19
01:05 Efectividad de medidas
04:12 Atención a pacientes
08:00 Cuidado de la población
10:00 Aníbal Torres
13:00 Pedro Castillo

#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",11496,91,157,NA,"RPP|RPP Noticias|Noticias Peru|Perú|mascarillas|mascarillas en peru|hernando cevallos|covid 19 en peru|covi d19|coronavirus|vacunacion|hospitalizacion por covid|omicron|cuarta ola|cuarta ola en peru|minsa|ministerio de salud|contagios|vacuna covid|sistema de salud peru|anibal torres|ffaa|primer ministro|censura anibal torres"
"WMFLUNT9U28","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-07-11,"Karelim López sería amenazada en su domicilio, según su abogado, César Nakasaki","César Nakasaki se comunicó con RPP Noticias luego de que su patrocinada, Karelim López, recibiera un sobre con municiones y pólvora en su domicilio.

00:00 Amenaza a Karelim López
02:20 Colaboraciones eficaces
03:30 Zamir Villaverde
04:14 Familiares de Pedro Castillo

#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",14049,120,182,NA,"RPP|RPP Noticias|Noticias Peru|Perú|karelim lopez|cesar nakasaki|bruno pacheco|pedro castillo|karelim lopez amenazada|karelim lopez amenaza|peru libre|sobrinos de pedro castillo|vladimir cerron|zamir villaverde|cuñada de pedro castillo|ley mordaza|investigacion contra pedro castillo|nakasaki karelim|colaboracion eficaz|karelim colaboradora eficaz"
"3j6ihCNB8zM","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-07-12,"Pedro Castillo sería sospechoso de amenazas contra Karelim López, según Nakasaki","César Nakasaki, abogado de Karelim López, declaró sobre los sospechosos de amenazar de muerte a su patrocinada.

00:00 Amenaza contra Karelim López
03:00 Medidas de protección
04:50 Zamir Villaverde
06:40 Equipo especial de investigación
11:55 Colaboración eficaz
12:50 Pedro Castillo
14:00 Policía
16:00 Yenifer Paredes

#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",8768,87,133,NA,"RPP|RPP Noticias|Noticias Peru|Perú|karelim lopez|cesar nakasaki|bruno pacheco|pedro castillo|karelim lopez amenazada|karelim lopez amenaza|peru libre|sobrinos de pedro castillo|vladimir cerron|zamir villaverde|cuñada de pedro castillo|ley mordaza|investigacion contra pedro castillo|nakasaki karelim|colaboracion eficaz|karelim colaboradora eficaz|tesis pedro castillo|colaboradora eficaz|los niños|pedro castillo sospechoso|yenifer paredes"
"7uCItYs_OZk","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-07-13,"Amuruz sobre bicameralidad: “Fortalece el control político y la función legislativa”","La congresista de Avanza País, Roselli Amuruz, manifestó su apoyo a la bicameralidad para la creación de leyes efectivas y no solo declarativas.
#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",717,19,10,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Zamir Villaverde|Ancon I|penal Ancon|bruno pacheco|pedro castillo|peru libre|sobrinos de castillo|yenifer paredes|lilia paredes|juan silva|ministerio de transportes|vladimir cerron|dinamicos del centro|tarata 3|puente tarata|anibal torres|fray vasquez|secretario de palacio|roselly amuruz|avanza pais|bicameralidad|proyecto de ley|congreso peru|debate en el congreso|Roselli Amuruz"
"g8uknZ81Yb0","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-07-15,"Mariano González, titular del Mininter: “He solicitado la remoción inmediata del jefe de la Dini”","El ministro del Interior, Mariano González, informó que solicitó la renuncia inmediata del jefe de la Dirección Nacional de Inteligencia (Dini) de la Policía Nacional del Perú, tras la detención del colaborador eficaz, Zamir Villaverde, y la denuncia que realizó el empresario por un presunto reglaje. 

#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",4719,27,42,NA,"RPP|RPP Noticias|Noticias Peru|Perú|mariano gonzalez|ministro del interior|congreso|mariano en el congreso|gonzalez en el congreso|ministro del interior en el congreso|zamir villaverde|karelim lopez|PONER LA CARA|bruno pacheco|gladys echaiz|adriana tudela|El ministro del Interior|Mariano González|jefe de la dini|dini"
"-4EV9mu9dGw","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-07-15,"¿Cómo auxiliar a un herido por quemaduras?","David Llerena Cárdenas, especialista en medicina de emergencia y desastres del Minsa, nos explica cuál es la forma correcta de auxiliar a un herido por quemadura dependiendo de su gravedad.

#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",598,0,10,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|Noticias del Perú|David Llerena Cárdenas|medicina de emergencia|desastres del Minsa|forma correcta|auxiliar|herido por quemadura|gravedad"
"TSsDBEyX57U","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-07-23,"Karelim López: Policía descarta reglaje y asegura que se “reforzó” seguridad personal | Video","Tras la denuncia que hizo Karelim López sobre un supuesto reglaje irregular en su contra por parte de agentes de la policía, la institución se ha pronunciado para descartar este hecho y para informar que, lo que ocurrió este viernes en Breña fue un refuerzo de la seguridad destinada a la colaboradora eficaz.


#rppnoticias . La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",27042,90,155,NA,"RPP|RPP Noticias|Noticias Peru|Perú|la republica|bruno pacheco|yenifer paredes|pedro castillo|guaripoleras|karelim lopez|zamir villaverde|juan silva villegas|fuga de juan silva villegas|lilia paredes|patricia benavides|vacancia pedro castillo|anibal torres|mariano gonzalez|fray vasquez|reglaje a karelim lopez|cesar nakazaki"
"12D53bdXGW8","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-07-26,"BRUNO PACHECO: ¿por qué delitos es investigado?","El abogado penalista Carlos Caro explicó la situación legal del exsecretario de Palacio de Gobierno, Bruno Pacheco, y el posible efecto en Pedro Castillo.

00:00 Bruno Pacheco
02:35 Negociación
04:00 Pedro Castillo
07:10 Los niños
08:30 Dina Boluarte
09:15 Posible colaboración eficaz

#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",4899,8,65,NA,"RPP|RPP Noticias|Noticias Peru|Perú|bruno pacheco|bruno pacheco capturado|bruno pacheco se entrego|captura bruno pacheco|pedro castillo|puente tarata|karelim lopez|pedro castillo bruno pacheco|colaborador eficaz|zamir villaverde|investigacion bruno pacheco|investigacion pedro castillo|negociacion bruno pacheco|fray vasquez|organizacion criminal|bruno pacheco peru|peru captura pacheco|secretario palacio de gobierno|bruno pacheco pedro acstillo|corrupcion"
"raAMqlpBW68","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-07-27,"Viruela del mono: Minsa anunció que hay 203 casos confirmados en el Perú","El Ministerio de Salud (Minsa) informó este domingo que en el Perú se registran 203 casos de viruela del mono en ocho regiones del país. A través de un mensaje en sus redes sociales, la institución precisó que los pacientes vienen siendo atendidos para su pronta recuperación.


#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",986,4,10,NA,"RPP|RPP Noticias|Noticias Peru|Perú"
"ijG1HJnJdRI","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-07-28,"PERÚ: casi el doble de niños han recibido vacuna contra COVID-19 comparado a  EE.UU.","Mará Elena Martínez, directora de inmunizaciones del Minsa, habló sobre la situación actual de la vacuna de refuerzo contra COVID-19 para niños.

00:00 Tercera dosis
06:40 Menor internado en UCI
08:50 Niños vacunados
10:40 Puntos de vacunación

#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",604,11,6,NA,"RPP|RPP Noticias|Noticias Peru|Perú|tercera dosis menores|vacuan covid menores de dedad|vacuan covid niños|huancayo|menor uci covid 19|covid 19 peru|vacuna refuerzo peru|cuarta dosis peru|tercera dosis peru"
"Ou3JQEGlAiw","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-08-01,"COVID-19: reducen a 4 meses tiempo para recibir la cuarta dosis","María Elena Martínez, directora de inmunizaciones del Minsa, dio detalles sobre la vacuna de refuerzo contra la COVID-19 para adultos y niños.

#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",1271,15,16,NA,"RPP|RPP Noticias|Noticias Peru|Perú|cuarta dosis|covid 19|dosis de refeurzo vacuna|acuna covid 19|vacuna coronavirus|covid 19 peru|vacuna peru"
"8mmmmgfJLdA","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-08-02,"""Bruno Pacheco tuvo que huir"", explica César Nakasaki sobre exsecretario de Castillo","El abogado penalista César Nakasaki habló del proceso de investigación y colaboración eficaz de Bruno Pacheco.

00:00 Situación fiscal
03:00 Colaboración eficaz
07:50 Indicios
10:00 Organización criminal
14:15 Fiscal suprema

#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",44934,181,606,NA,"RPP|RPP Noticias|Noticias Peru|Perú|bruno pacheco|bruno pacheco colaborador eficaz|colaboracion eficaz|fiscalia peru|captura bruno pacheco|bruno pacheco secuestrado|bruno pacheco se entrega|pedro castillo|pedro castillo bruno pacheco|esposa pedro castillo|karelim lopez|cuñada pedro castillo|yenifer paredes|lilia paredes|willy huerta|mininter|ministro del interior|bruno pacheco colaborador|carcel bruno pacheco|cesar nakasaki"
"OATFTc1rFkI","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-08-03,"Prisión preventiva para Pedro Castillo sería un ""fin inevitable"" si deja presidencia, explica Salas","Christian Salas, abogado penalista, habló sobre la permanencia de Harvey Colchado en el Equipo especial de la policía peruana.

00:00 Equipo especial del Mininter
03:00 Pedro Castillo
05:50 Harvey Colchado
07:00 Colaboración eficaz
10:50 Prueba indiciaria
16:20 Congreso y Castillo
17:30 Suspensión judicial

#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",47586,268,717,NA,"RPP|RPP Noticias|Noticias Peru|Perú|mariano gonzalez|equipo especial mininter|mininter|bruno pacheco|fiscal peru|fiscalia peru|harvey colchado|colaboracion eficaz peru|vacancia pedro castillo|pedro castillo|pedro castillo organizacion criminal|willy huerta|ministerio del interior|declara bruno pacheco|prision pedro castillo|prision preventiva pedro castillo|bruno pacheco colaborador eficaz|karelim lopez|los niños|congresistas y pedro castillo"
"Yxgpfr5eamY","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-08-09,"Julio Rodríguez asegura que la información entregada por Zamir Villaverde ""ya es eficaz y útil""","Julio Rodríguez, abogado de Zamir Villaverde, destacó que la información entregada por su patrocinado a la Fiscalía ""ya es eficaz y útil"". Además, afirmó que la organización criminal que encabezaría el presidente Pedro Castillo, según la tesis fiscal, tenía el objetivo de convertir al Estado en un botín.

#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",90615,297,1182,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Julio Rodríguez|Zamir Villaverde|Pedro Castillo|Información entregada|Zamir Villaverde Julio Rodríguez|Información eficaz y útil|Zamir Villaverde Pedro Castillo|Información entregada por Zamir Villaverde"
"MnLYDiI01j0","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-08-09,"Castillo investigado: ""En lugar de gobernar se está defendiendo"", según exprocurador Azabache","César Azabache, exprocurador Ad hoc, habló sobre la investigación contra Pedro Castillo y la posibilidad de su suspensión judicial.

00:00 Fiscalía y Pedro Castillo
06:20 Equipo especial
07:50 Silencio del presidente
10:30 Congreso
15:00 Investigación
20:00 Colaboradores eficaces

#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",47936,251,527,NA,"RPP|RPP Noticias|Noticias Peru|Perú|pedro castillo|investigacion contra pedro castillo|fiscalia de la nacion|vacancia pedro castillo|fiscalia pedro castillo|cesar azabache|willy huerta|mariano gonzalez|mininter|ministerio del interior|ministerio publico|reforma constitucional|congreso peru"
"YpiJT4_fN6M","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-08-09,"COVID-19: Minsa exhorta a padres de familia autorizar la vacunación de sus niños","María Elena Martínez, directora de inmunizaciones del Ministerio de Salud, habló sobre la importancia de la vacunación infantil contra la COVID-19.

#RPPNoticias. La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",642,10,6,NA,"RPP|RPP Noticias|Noticias Peru|Perú|minsa|minsterio de salud peru|vacuna covid 19|vacuna infantil covid 19|vacuna para niños peru|vacuna peru|covid 19 peru|coronavirus peru|vacuna colegios peru|vacuna escuelas peru|vacunas para niños"
"ookObZ_bPxg","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2022-08-09,"Asesor MINSA dice que escasez y alto precio son factores por los que aún no adquieren vacunas","¿Por qué aún no hay vacunas contra LA VIRUELA DEL MONO en Perú? El asesor del Despacho Ministerial del Ministerio de Salud (Minsa), Eduardo Ortega, señaló que la escasez y alto precio de la vacuna contra la viruela del mono son los factores que influyen en la decisión para que el Estado no inicie el proceso de adquisición de dosis contra el virus.

#rppnoticias . La voz de todo el Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",1557,17,18,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|Noticias del Perú|castillo|VIRUELA DEL MONO|VACUNAS VIRUELA|ASESOR MINSA|MINSA"
